essay_id,split
5196660,validation
5197989,train
5059663,train
5025824,train
5178643,validation
5205331,validation
5176857,train
5173568,train
5212491,train
5196633,train
5178414,train
5029100,train
5057092,train
5022456,train
5377163,validation
5351926,train
5089165,train
5076115,train
5056878,train
5076215,validation
5154417,train
5083348,train
5178399,train
5076299,train
5205692,train
5196534,train
5267795,train
5028231,train
5196564,train
5153021,train
5080035,train
5164277,train
5376733,train
5180873,train
5366186,train
5154186_cleaned,train
5353962,train
5267030,train
5089699_cleaned,train
5071742,validation
6592601,train
5149874,validation
5173827,train
5416045,validation
5030684,validation
5218631,train
5354496,validation
7076715,train
5024346,train
5056889,validation
5089048,train
5164232,train
5308300,train
5196511,train
5180879_cleaned,train
5415823,train
5376331,train
5183268,validation
5353944,train
5214588,validation
5076193,validation
5216460,train
5348103,train
5381607,validation
5180952,train
5298372,train
5154620,train
5299248,validation
5162377,train
5158427_cleaned,validation
5154621_cleaned,validation
5184633,train
5074621,train
5053894,validation
5180604,train
5381453,train
5358281,validation
5219003,train
5150398,validation
5380914,train
5184640,train
5166166,validation
5420418,train
5076143,train
5083386,train
5173527,train
5157736,train
5353876,train
5381957,train
5076699_cleaned,validation
5152938,train
5351278,train
5184308,train
5341550,train
5359705,train
5071385,train
5076411,train
5297642,train
5353604,train
5184669,validation
5150478,train
5265840,train
5184419,train
5176782,train
5420563,train
5062117,validation
5152992,train
5153136,train
5062415,train
5072827,train
5188753,train
5212805,train
5079797,validation
5354256,train
5367951,train
5173560,validation
5184398,train
5088149_cleaned,train
5029751,train
5150395,train
5074756,train
5023557,train
5359006,train
5176813,train
5349913_cleaned,train
5299647,train
5217054,train
5161262,validation
5083338,train
5030725,validation
5025578,train
5212445,train
5204993,train
5173798,train
5415760,train
5212607,train
5177036,train
5369875,train
5162423_cleaned,train
5063177,train
5023601,train
5080022,validation
5160996,train
5080004,validation
5062524,validation
5212555,validation
5188267,train
5022023,train
5083426,validation
5027823,train
5299765,train
5025155,validation
5376468,train
5366160,train
5056843,train
5171437,train
5178356,train
5348973,train
5024257,train
5313035,train
5029768,train
5176885,train
5341627,train
5198140,train
5027930,train
5180555,train
5415505,train
5069238,train
5178466,train
5196522,train
5167407,train
5029757,validation
5416236,train
5076393,validation
5363330,validation
5080077,train
5341508,train
5164078,train
5218090,train
5196328,train
5420610,train
5176912,train
5267676,train
5176745,train
5079867,validation
5370042,train
5359201,train
5212500,train
5377028,validation
5377465,train
5341811,validation
5205703,train
5024269,train
5053923_cleaned,validation
5188615,train
5188313,train
5184631,train
5184654,validation
5415848,train
5361245,train
5301927,train
5149853,train
5156432_cleaned,train
5024800,validation
5162250,train
5342325,train
5196411,train
5031513,train
5184673,train
5178686,train
5022481,validation
5056870,train
5366853,train
5353244,validation
5027723,train
5354277,train
5076096,train
5341798,train
5149768,train
5171811,train
5188260,validation
5032153,validation
5150123,train
5350406,train
5377342,train
5313398,train
5150098,validation
5030686,train
5080079,validation
5080110,validation
5176767,train
5147877,train
5355286,train
5084456,train
5298027,train
5028870,train
5147673,train
5076407_cleaned,train
5160943,validation
5027978,train
5067541,train
5188286,train
5079601,train
5196360,train
5218528,train
5079803,train
5205051,train
5076412,validation
5376801,train
5150215,train
5028432,train
5415746,train
5060102,validation
5062273,train
5188637,train
5353906,validation
5205107,train
5057259_cleaned,validation
5058731,train
5076241,train
5351324,validation
5344260,train
5023496,train
5153916,train
5079793,train
5347402,validation
5087712,train
5061999,train
5307498,train
5156545,validation
5349494,train
5353830,train
5188767,train
5366906,train
5176685,train
5161227,train
5148199,validation
5366973,train
5298018,validation
5354074,train
5149802,train
5164273,train
5079619,train
5054169,train
5265638,train
5161038,train
5196414,validation
5062838,train
5165379,train
5188225,train
5071017,train
5341804,validation
5188273,train
5380469,train
5188440,train
5178489,train
5367616,validation
5347322,train
5171784,train
5381008,train
5344205,train
5420630,train
5173820,train
5188539,validation
5173942_cleaned,train
5028293,validation
5171563,validation
5342375,train
5213985,train
5184600,train
5030352,validation
5024156,train
5349382,train
5378607,train
5341426,train
5298002,train
5266090,validation
5347753,validation
5057232,validation
5313338,train
5031318,train
5178461,train
5171923,train
5188571,train
5178601,train
5368431,train
5171668,train
5216985,train
5149828,train
5057274,train
5178558,train
5022092,train
5188646,train
5028913,train
5147532,train
5023361,validation
5034196,train
5062086,train
5342108,train
5173991,validation
5074631,train
5370764,train
5161203,train
5368026,train
5060192,validation
5149838,validation
5299714,validation
5299524,train
5367066,train
5313123,train
5178256,train
5420394,train
5150280,train
5205345,train
5180628,train
5420461,train
5205068,train
5056641_cleaned,train
5060201,validation
5085576,train
5216296_cleaned,train
5058492,train
5157967,train
5076734,train
5086885,train
5053818,train
5079652,train
5188731,train
5212736_cleaned,train
5298124,train
5184602,train
5376582,validation
5069341,train
5079788,train
5062043,validation
5054166_cleaned,train
5178804,validation
5031011,validation
5057166,validation
5023659,train
5022777,train
5421014,train
5060209,validation
5196760,train
5162195,validation
5184464,train
5205250,train
5212683,train
5064333,train
5022872,train
5178542,train
5056926,validation
5160678,train
5218182,validation
5218223,train
5087476,train
5150040,validation
5184478,validation
5180562,train
5084985,train
5062578,train
5298293,train
5196374,train
5308387,train
5164200,train
5061984,train
5028466,train
5313362,train
5031736,train
5084947,train
5062561,train
5188429,train
5184733,train
5205420,validation
5299416,train
5176841,train
5299345,train
5030894,train
5062109,train
5061910,validation
5188339,train
5161015,train
5150016,validation
5178634,train
5299487,train
5149900_cleaned,train
5025711,train
5031399,train
5085556,validation
5164239_cleaned,train
5054024,train
5205096,train
5212579_cleaned,train
5308392,train
5080000,train
5354454,train
5156579,train
5184534,train
5351817,train
5025727_cleaned,train
5299917,validation
5027989,train
5188632,train
5056904,train
5084527,train
5056990,train
5149999,train
5180880,train
5196552,train
5026786,validation
5061950,train
5027621,train
5076730,train
5062636,train
5212551,validation
5073227,train
7018889,train
5363064,validation
5068168,train
5157022,train
5178282,train
5180618,train
5074688,train
5171850,train
5026940,train
5030997,train
5026266,validation
5379613,train
5212575,train
5366901,train
5079521,train
5180909,validation
5212507,train
5196641,validation
5076709,train
5165085,train
5026143,train
5415659,train
5061353,train
5184728,train
5161248,validation
5063882,train
5381501,train
5184301,train
5178602,train
5152873,train
5303010,train
5188652,train
5180860,train
5354336,train
5147515,train
5173535,train
5053766,train
5188749,train
5312974,train
5344697,train
5150134,validation
5201702,train
5350393,train
5299521,train
5266301,train
5344575,train
5029743,train
5216870,train
5061390,validation
5171837,train
5173708,train
5171945,validation
5165045,train
5147742,train
5302836_cleaned,validation
5374672,train
5026168,train
5170115,train
5196561,validation
5161178,train
5030046,train
5153884,train
5054080,train
5148555,train
5079702,validation
5364811,train
5161180,train
5348063,train
5030704,train
5300038,train
5024940,train
5416021,train
5301812,train
5188707,train
5060587,train
5026614,train
5377074,train
5352594,train
5076160,train
5161081,train
5171501,train
5028378_cleaned,train
5376970,train
5073686,train
5378775,train
5213975,train
5205258,train
5083384,train
5026222,train
5153052,train
5366591,train
5215887,validation
5188497,train
5156763_cleaned,validation
5212811,train
5180956,train
5184608_cleaned,train
5025932,train
5165337,train
5083439,train
5147886,train
5378534,train
5024200,train
5079624,train
5165440,train
5205169,train
5076695,train
5369852,train
5076327,train
5344653,validation
5214558,validation
5176860_cleaned,train
5180564,train
5216055,validation
5218711,validation
5161195,validation
5184607,train
5079993,train
5080065,train
5023401,train
5352700,train
5029760,train
5188750,validation
5152880,train
5032231,train
5069372,train
5023527,train
5298381,train
5171882,train
5196544,validation
5154286,train
5299419,train
5022553,train
5153952,train
5178792,train
5062497,train
6111970,train
5154173,train
5376739,train
5180951,train
5415707,validation
5344300,train
5148676,train
5184547,validation
5028117,train
5149978,train
5180651,train
5079720,validation
5166232,validation
5083438_cleaned,train
5205452,validation
5057027,train
5381622,train
5031002,train
5303180,train
5076391,train
5030680,train
5149873,validation
5022366,validation
5053764,validation
5303313,train
5161206,train
6984602,train
5347517,validation
5059223,train
5216013,validation
5188628,train
5297668,train
5178361,train
5147495,train
5180851,train
5196164,train
5217153,train
5148478,train
5344314,validation
5188552,train
5061947,train
5344331,train
5053780,validation
5150006,validation
5164259,train
5351554,train
5079790,train
5420572,validation
5171794,train
5188415,train
5030765,train
5153890,train
5212814,validation
5214870,train
5030710,train
5153033,train
5298562,validation
5184793,train
5307757,train
5087763,train
5420473,train
5076108_cleaned,train
5218562,train
5173601,train
5416016,train
5351653,train
5415688,train
5079563,train
5361144,train
5072512,train
5171922,train
5344548_cleaned,train
5061108,train
5023480,train
5164201,train
5062208,train
5212514,train
5299915_cleaned,train
5380506,train
5188657,train
5180959,train
5054079,train
5087024,train
5196483,validation
5076821,train
5053745,train
5165376,train
5057102,train
5178724,train
5188400,train
5023604,train
5060092,train
5353387,train
5023555,train
5353399,train
5196711,validation
5025995,train
5027669,train
5178315,train
5188297,train
5178580,validation
5025740,train
5061403,train
5180950,train
5156979,train
5205548,train
5344540,validation
5023506,train
5026275,train
5168937,train
5344435,train
5171667,train
7046409,train
5188706,train
5083334,train
5214697,train
5357918,train
5166170,train
5367898,train
5173503,train
5171886,validation
5378685,train
5171805,train
5057258,train
5027754,validation
5059210,validation
5188668,train
5164156,train
5341679,train
5215026,train
5053989,train
5415911,train
5212476,train
5170008,train
5188555_cleaned,train
5025612,train
5415138,train
5057163_cleaned,validation
5030859,train
5350572,train
5218276,train
5030436_cleaned,train
5030819,train
5184462,train
5032025,validation
5150111,train
5176709,train
5352447,validation
5299696,validation
6985218,train
5060987,validation
5353451,train
5176742,train
5212532,train
5087613,train
5153083,train
5381576,train
5354475,train
5150285,train
5184627,train
5354232,train
5370802,train
5303122_cleaned,train
5212410,train
5062019,train
5344503,train
5161051,train
5057247,train
5376565,train
5079568_cleaned,train
5218946,train
5183178,train
5173649,train
5216655_cleaned,train
5173526,train
5164753,train
5188253,validation
5060665,train
5378176,train
5313366,train
5266638,train
5341910,train
5216847,train
5156977,train
5308107,train
5201725,validation
5031449,train
5057136,train
5152917,validation
5150088,train
5062683,validation
5378536,train
5174096,train
5165382,train
5376839,train
5366295,train
5180669,validation
5178659,validation
5178612,validation
5023713,train
5205019,train
5028936,train
5026026,train
5196467,train
5076149,train
5354446,validation
5378264,train
5176933,train
5061787,train
5028675,train
5298353,train
5178631_cleaned,train
5184719_cleaned,train
5178581,train
5079680,train
5068506,train
5153231,train
5344228,train
5353557,train
5299615,validation
5196649,train
5355060,train
5344211,train
5059288,train
5079792,validation
5379152,train
5149669,train
5079646,train
5030743,validation
5212483,train
5188641,train
5028194,validation
5079941,train
5180908,train
5030306,validation
5212762,train
5076422,train
5030294,train
5076120,train
5173882,validation
5280293,train
5354621,validation
5344196,train
5215978,train
5415131,validation
5188720,train
5307844,train
5188395,validation
5370454,train
5379865,validation
5299884,train
5076349,train
5299965,train
5420609,train
5415635,train
5299355,train
5178278,train
5025705,validation
5164132,validation
5313368,train
5379244,validation
5215324,train
5178741,train
5376513,train
5171770,train
5153978,train
5176814,train
5028543,train
5076816_cleaned,train
5266561,train
5153841,validation
5149820,validation
5028224,train
5027773,train
5356146,train
5028106,train
5212631,train
5149662,train
5031458,validation
5216124,train
5169990,train
5176959,train
5027379,train
5062189,train
5170010,validation
5153992,train
5196430,train
5303905,validation
5076794,validation
5165118,train
5299058,train
5298119,train
5370738,train
5074547,train
5416170,train
5022355,train
5153961,train
5196542,train
5086680,train
5297678,train
5178565,train
5376093,validation
5164802,train
5054171,train
5341765,validation
5378731,train
5054020,train
5178619,validation
5415743,train
5205562,train
5196466,validation
5080054,validation
5205601,train
5153209,validation
5214643,train
5298798,train
5196289,train
5212754,train
5154035,train
5183106,train
5344342,train
5299401_cleaned,train
5265964,train
5354499,train
5376220,train
5354213,train
5023512,train
5076589,train
5157722,train
5205185,validation
5148292,train
5076385,train
5028420,train
5084641,validation
5307822,validation
5178301,validation
5149871,train
5180886,validation
5188391,train
5161243,train
5030608,train
5351112,train
5180602,train
5353724,train
5351762,train
5353751,validation
5184446,train
5025143,train
5420455,train
5022135,train
5352433,train
5165456,train
5030474,train
5380284,train
5157013,validation
5218095,train
5057207,train
5065548,train
5303379,train
5196645,train
5312998,train
5027653,train
5063992,train
5165088,train
5376337,train
5196157,validation
5029699,train
5171607,train
5214491_cleaned,train
5161117,train
5353303,validation
5170100,train
5376451,validation
5170124,train
5156839,train
5028205,train
5171705,train
5150268,train
5079910,train
5173662,train
5085244,train
5161345,train
5153544,train
5350776,train
5149716,train
5028326,train
5032246,validation
5196389,train
5072880,validation
5219022,train
5354363,train
5205020,train
5350870,train
5214658,train
5180661,train
5079623,train
5213917,train
5359206,train
5268057,validation
5364256,train
5079895,train
